Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_rad,bite_angle_sin,bite_angle_cos,cone_angle_rad,cone_angle_sin,cone_angle_cos
L122,1.389661409,1.389476968,-7.066894801,-6.351783811,0.517377935,0.514931979,0.522409616,0.511857063,0.076220649,0.180954156,0.178438315,0.081345509,0.958535222,0.848909802,0.845275811,0.963473723,91.62230502,222.3212552,2.327012428,2.32755813,0.516521851,0.898492825,0.900140934,0.51895832,0.503433351,0.455262143,0.378991307,52.5499583,57.43746324,57.37391582,855.6128173,3.306421369,0.55740741,5.22858576,3.888224496,0.199217367,-3.306421369,0.581803127,0.077511708,-2904.097937,-2903.972556,0.758791,0.00042053,6.224851431,1.1214,1.12152,-4.850072788,-0.28381,1.09012,1.09006,-0.534368,0.400111,0.404407,-6.364470849,-2.270517969,4.093952881,2.04697644,0.488525408,4.317494409,4.553241943,1.09006,1.09012,0.898492825,0.900140934,2.327012428,2.32755813,0.004458204799474745,0.511857063,0.522409616,0.41813400875122503,0.076220649,0.963473723,93.78977134484457,0.1489100268603698,1.1214,1.12152,1.599110890865529,0.9997995847555605,0.4858446095719947,3.8802379004065646,0.1633565747378154,0.13030931276573393
L123,1.386926784,1.393877696,2.381309234,-24.3687594,0.718086098,0.636181513,0.52059262,0.455809728,0.446515095,0.30278606,0.111954901,0.089685054,0.9896571,0.969576966,0.799664555,0.951500186,93.04949207,228.2404567,2.280241919,2.288944948,0.582242359,0.878843645,0.878214685,0.579250978,0.545232727,0.465174158,0.371315388,61.7213636,55.20138198,55.75975163,836.7335986,2.983495321,0.943790888,4.725225282,3.313491147,0.450770544,-2.983495321,0.329995826,0.096131349,-2942.14976,-2942.023619,0.847238,0.000423079,12.1619914,1.13221,1.11348,-4.951559573,-0.34981,1.79513,1.81142,-0.800405,0.977455,0.974169,-6.760396502,-2.388071152,4.37232535,2.186162675,0.457422502,4.574233827,4.785466183,1.79513,1.81142,0.878214685,0.878843645,2.280241919,2.288944948,0.11711551465037662,0.455809728,0.718086098,0.3891268398230008,0.089685054,0.9896571,3.322590017084038,0.19675985063662352,1.11348,1.13221,1.624020003929854,0.9992919772099428,0.4734007238108634,3.9835474556705517,0.1270267729365352,0.16699703921156328
L124,1.380765691,1.3957173,-10.06763017,3.661931759,0.552133805,0.484928252,0.563524972,0.630520872,0.174850913,0.19325382,0.305301901,0.19847186,0.929416698,0.776602684,0.955739843,0.928578084,102.3599649,257.6045697,2.329576491,2.284346341,0.557456672,0.909697633,0.890426994,0.571926789,0.587635205,0.558290625,0.501213261,61.73952538,68.8286182,66.55904188,1163.805965,2.9107584,0.460109084,5.155326824,3.408991226,0.188906002,-2.9107584,0.498232826,0.095942536,-4323.806704,-4323.615897,1.348522,0.00063997,6.109364034,1.10571,1.14179,-8.354102972,-0.32788,1.82081,1.77679,-0.647033,0.960336,0.938729,-6.603658924,-2.264803578,4.338855346,2.169427673,0.460951067,4.434231251,4.531703691,1.77679,1.82081,0.890426994,0.909697633,2.284346341,2.329576491,0.05961961598511639,0.484928252,0.630520872,0.3692119038321906,0.174850913,0.955739843,6.192792384378351,0.360570687063207,1.10571,1.14179,1.7865184097308282,0.988411042491637,0.3929735846987658,4.4960479094482215,0.01165529913734542,0.3926712846468179
L125,1.396730772,1.390286427,4.057413862,17.01755056,0.55732855,0.477776742,0.539717667,0.568067462,0.232482296,0.126444279,0.166418189,0.174757734,0.882174804,0.829109206,0.969716735,0.9046776,96.40750919,231.6267465,2.346317293,2.334832703,0.535908964,0.921531401,0.889693207,0.541539942,0.531940809,0.483267949,0.401413502,48.61697523,0.0,51.07941788,818.1046078,3.395101801,0.624263391,5.287087179,4.017828318,0.181639338,-3.395101801,0.622726517,0.07617313,-2642.965276,-2642.849898,0.768334,0.00038698,8.068556482,1.12745,1.13264,-4.987705386,-0.2782,1.07577,1.07556,-0.513643,0.413431,0.385166,-6.538895828,-2.316233095,4.222662732,2.111331366,0.473634796,4.427564461,4.642408903,1.07556,1.07577,0.889693207,0.921531401,2.334832703,2.346317293,0.04035959279977972,0.477776742,0.568067462,0.3885372458625338,0.126444279,0.969716735,9.626887163853011,0.26465139025122325,1.12745,1.13264,1.6826284590121916,0.9968766507487695,0.4442004127193999,4.042649362107252,0.10800833364550416,0.1896090634238402
L126,1.388689263,1.396790549,17.36756824,-16.51471323,0.457603429,0.472814946,0.566693067,0.72293142,0.097185986,0.095508759,0.46515095,0.221766679,0.818020872,0.850121133,0.98071189,0.911619456,84.11819804,247.3370781,2.307942308,2.343227701,0.554999068,0.920488958,0.912539601,0.574277667,0.575021286,0.499697265,0.379817463,54.81085657,59.86455034,66.0241165,771.5635383,3.422163211,0.627754289,5.141645525,3.974778899,0.256970164,-3.422163211,0.552615689,0.086553376,-2528.095894,-2527.981701,0.75249,0.000383005,4.669325648,1.18575,1.18529,-4.432282627,-0.2659,1.04499,1.02975,-0.507141,0.344781,0.312498,-6.719035197,-2.32929456,4.389740636,2.194870318,0.455607783,4.524164878,4.662705509,1.02975,1.04499,0.912539601,0.920488958,2.307942308,2.343227701,0.12189908985623599,0.457603429,0.72293142,0.3788191579478937,0.095508759,0.98071189,3.1076454991966003,0.20871512962373365,1.18529,1.18575,1.4681395166426408,0.997367707734527,0.5512382991804189,4.316846375107361,0.038606185227594625,0.30734552252862823
L127,1.391790783,1.40314103,5.451666396,8.097339012,0.453154119,0.53799385,0.473909802,0.549711144,0.119129706,0.135109952,0.134923593,0.038576221,0.787178531,0.940877749,0.964498695,0.909243384,91.04882684,217.8254895,2.379699664,2.094338814,0.504094064,0.91047801,0.831100913,0.501768978,0.476953975,0.429863032,0.356248897,51.96619717,55.4073412,51.79193846,819.3740884,3.241921761,0.916163936,5.094191562,3.750521827,0.260408503,-3.241921761,0.508600066,0.087367726,-2355.515439,-2355.40071,0.766951,0.000384803,10.14966936,1.30452,1.15659,-4.516158048,-0.0185,-0.54542,1.02071,-0.295407,-0.355973,0.389938,-6.533181437,-2.011193469,4.521987968,2.260993984,0.442283353,4.272187453,4.036186244,-0.54542,1.02071,0.831100913,0.91047801,2.094338814,2.379699664,0.047382961991934376,0.453154119,0.549711144,0.42834806233755,0.038576221,0.964498695,9.0401284413259,0.08512825853845984,1.15659,1.30452,1.5891018084361843,0.9999162296747304,0.4908477703371161,3.801771986543337,0.19337074312309405,0.10505886663058706
L128,1.396983549,1.391447996,5.073437982,6.12911727,0.609648714,0.554230339,0.53345136,0.44590943,0.249301155,0.150903839,0.108973164,0.162458069,0.969996273,0.957556839,0.782845695,0.904444652,96.1548628,239.2934823,2.407923584,2.370075712,0.535740076,0.90128238,0.929259458,0.544177891,0.525415077,0.45979863,0.36037256,47.06186904,51.64348534,0.0,746.0026475,3.070970549,0.802039099,4.382268634,3.31136197,0.704122788,-3.070970549,0.240391422,0.06626095,-3496.200922,-3496.087497,0.857217,0.000380429,25.8452229,1.14448,1.17798,-4.439827966,-0.41978,1.52469,1.36582,-0.538991,0.312484,0.334144,-6.470595251,-2.091467055,4.379128196,2.189564098,0.456711909,4.281031153,4.185131586,1.36582,1.52469,0.90128238,0.929259458,2.370075712,2.407923584,0.06801749834421789,0.44590943,0.609648714,0.39912899402758717,0.108973164,0.969996273,5.868034016889373,0.24438407593219097,1.14448,1.17798,1.678218947663414,0.9971178682899047,0.44639193132651533,4.176459144697773,0.07010290547087095,0.24467963630878742
L130,1.38963811,1.389870492,-6.812176466,-5.637428274,0.509271338,0.52126817,0.518123369,0.517005218,0.068160641,0.185333582,0.179323518,0.075102497,0.950382035,0.857202758,0.854686918,0.961144242,91.93477838,232.1685032,2.328792206,2.331397839,0.516498556,0.896512766,0.899791511,0.518915648,0.5139778,0.484933557,0.436979472,55.32685443,58.73277977,59.09852534,1142.952552,3.029200466,1.009338198,5.073511725,3.50240499,0.245692799,-3.029200466,0.473204524,0.077871053,-3677.277337,-3677.090455,1.148365,0.000626805,8.010070775,1.11889,1.11892,-6.416188582,-0.27671,1.09248,1.08633,-0.51823,0.389514,0.398674,-6.256713765,-2.188067472,4.068646293,2.034323146,0.491563989,4.222390618,4.381944571,1.08633,1.09248,0.896512766,0.899791511,2.328792206,2.331397839,0.0050941807115103665,0.509271338,0.52126817,0.4201377224676886,0.068160641,0.961144242,82.47405152282526,0.1338395387961142,1.11889,1.11892,1.6045645798222985,0.99971495335985,0.483119082117282,4.052104800266991,0.10509101800933834,0.1933293363507046
L131,1.395887822,1.399690636,2.719730162,16.4684327,0.57221394,0.521198286,0.501188036,0.474166045,0.207696608,0.194139023,0.148900485,0.175875885,0.936731271,0.848257548,0.799431606,0.826500186,102.956713,273.9238647,2.360534622,2.449516279,0.517057631,0.894107575,0.903041139,0.533540749,0.539881666,0.492340922,0.412963316,52.02310768,62.80188415,67.54609022,897.2525746,3.167365129,2.437927215,4.959810772,3.608085762,0.326909862,-3.167365129,0.440720634,0.079914545,-3138.551385,-3138.413055,0.936469,0.000463961,5.729233255,1.23195,1.20586,-5.269266599,-0.26688,0.96735,1.03161,-0.385767,0.252965,0.306028,-6.176712292,-2.160039745,4.016672547,2.008336274,0.497924582,4.168376019,4.325809095,0.96735,1.03161,0.894107575,0.903041139,2.360534622,2.449516279,0.04143599029642452,0.474166045,0.57221394,0.36119529741074335,0.148900485,0.936731271,8.716946181974336,0.31402603912728505,1.20586,1.23195,1.7969336288808486,0.9872698686830048,0.3878925735125131,4.780873338802469,0.001172068635551582,0.5342154189023769
L132,1.382743031,1.390022151,5.557733093,-18.84359218,0.482691949,0.536339918,0.499487514,0.529258293,0.092294074,0.171822587,0.112793515,0.096813269,0.873089825,0.900857249,0.945723071,0.902161759,93.42463144,213.1084524,2.265566532,2.275926355,0.511734765,0.858769335,0.864173733,0.509500497,0.486909117,0.438422377,0.373964637,54.26222243,52.68230456,57.27161038,1032.845992,3.530771335,3.048827262,5.768663529,4.481320716,0.027885852,-3.530771335,0.950549381,0.092633025,-3400.933233,-3400.78983,0.970522,0.000480976,14.27548864,1.1232,1.10911,-5.659027137,-0.4111,1.86667,1.88931,-0.623512,0.968096,1.00771,-6.548691926,-2.659640775,3.889051151,1.944525576,0.514264257,4.60416635,5.450776284,1.86667,1.88931,0.858769335,0.864173733,2.265566532,2.275926355,0.025204444632027388,0.482691949,0.536339918,0.42182550107616795,0.092294074,0.945723071,16.736155358097143,0.19120698862122518,1.10911,1.1232,1.6305674210902112,0.9991071199432382,0.47013224444378143,3.719444158209612,0.2268872314060973,0.08118092733141513
L133,1.393337199,1.394449091,7.134142537,7.336088244,0.496366008,0.590756616,0.500815319,0.582184122,0.177599702,0.215710026,0.216874767,0.174617965,0.815132315,0.965803205,0.947493477,0.827012672,101.3963477,231.0179258,2.375650705,2.369619832,0.542384924,0.906552833,0.906325708,0.546780926,0.533432799,0.483294027,0.406208194,55.69787968,58.40214205,55.73376538,1005.46262,3.16205834,0.951549263,5.124751754,3.675322094,0.234512,-3.16205834,0.513263754,0.076394012,-3062.039885,-3061.900653,0.892954,0.000466986,2.285921978,1.1322,1.13406,-5.313661833,-0.27544,1.07159,1.07203,-0.547769,0.375432,0.374557,-6.418349392,-2.137454296,4.280895096,2.140447548,0.467192014,4.277901844,4.274910684,1.07159,1.07203,0.906325708,0.906552833,2.369619832,2.375650705,0.05089035484792806,0.496366008,0.590756616,0.3741264207010864,0.174617965,0.965803205,7.3516174492997965,0.3517927541081742,1.1322,1.13406,1.7697001168619797,0.9901418861150588,0.40120257353770467,4.032023436337956,0.11132859237054821,0.18546139046002552
L134,1.391013892,1.390773493,-10.17568898,-9.477966191,0.473816623,0.550013977,0.470718412,0.548709467,0.045331718,0.127935147,0.126164741,0.041697726,0.902301528,0.972092807,0.971254193,0.899739098,84.39076896,222.6980795,2.342279006,2.344016533,0.510837915,0.912551249,0.912527954,0.521495407,0.508423733,0.437982448,0.352602711,56.83918484,67.57475721,67.92380561,970.026217,3.480605991,2.31172685,5.717979656,4.38841145,0.035825803,-3.480605991,0.907805459,0.084847547,-3069.648652,-3069.511114,0.991241,0.000461305,17.91741511,1.1832,1.1826,-6.057346504,-0.22741,1.06813,1.07069,-0.514376,0.273243,0.274039,-6.484473057,-2.323308056,4.161165002,2.080582501,0.48063463,4.403890556,4.660774573,1.06813,1.07069,0.912527954,0.912551249,2.342279006,2.344016533,0.04453151204992607,0.470718412,0.550013977,0.456790609651328,0.041697726,0.972092807,10.25769367856186,0.08858316338813617,1.1826,1.1832,1.4728967766418308,0.9976058326425556,0.5488716208050117,3.8868147251430876,0.16093248207534488,0.13253133699808678
L135,1.388851387,1.384719962,-14.8607536,-0.458750874,0.476355758,0.524599329,0.528745807,0.463077712,0.049152069,0.114843459,0.130497577,0.106177786,0.903559448,0.934355199,0.795657846,0.951313828,92.52833876,220.7030476,2.273125569,2.276012056,0.497775345,0.839859765,0.86423197,0.492850382,0.458535682,0.3938614,0.324664984,50.09731764,50.19808311,51.38344361,1024.052736,3.051743782,0.683631142,4.961682944,3.478871855,0.311445129,-3.051743782,0.427128073,0.094833461,-3177.426967,-3177.280796,1.021445,0.00049026,12.71390245,1.11896,1.10873,-5.288523969,-0.34654,1.84421,1.83871,-0.718235,0.968848,0.992635,-6.874140091,-2.545352958,4.328787134,2.164393567,0.462023181,4.709746524,5.124232641,1.83871,1.84421,0.839859765,0.86423197,2.273125569,2.276012056,0.033370230272980264,0.463077712,0.528745807,0.42859133394893856,0.049152069,0.951313828,12.843523417216787,0.10614216086478376,1.10873,1.11896,1.6149241627626874,0.9995132625148333,0.4779432420381573,3.851994849805769,0.17393063571536155,0.12095017520778123
L136,1.392371393,1.392761403,13.11337767,13.50947359,0.45688129,0.570606597,0.457021059,0.571701454,0.116939993,0.180208722,0.182118897,0.117359299,0.796822587,0.961004473,0.96128401,0.796682818,98.04961903,223.6918743,2.328079605,2.32916372,0.514431141,0.887998509,0.888045099,0.515870368,0.48374184,0.393023493,0.281087935,50.40691376,54.45402209,54.34493147,632.332263,3.209514995,0.208501061,4.453885417,3.48500644,0.667606028,-3.209514995,0.275491445,0.069029788,-3182.559047,-3182.465133,0.628109,0.000314989,27.23598135,1.16169,1.1611,-3.331784748,-0.26072,1.41071,1.35961,-0.561936,0.309982,0.310714,-6.579985019,-2.270790082,4.309194937,2.154597468,0.464123817,4.425387551,4.544713169,1.35961,1.41071,0.887998509,0.888045099,2.328079605,2.32916372,0.06593658645532115,0.45688129,0.571701454,0.3957481761180764,0.116939993,0.96128401,6.001951229098532,0.2559526852150151,1.1611,1.16169,1.7112886823995888,0.9950735856798467,0.42998468194673745,3.904159716492286,0.154610063614816,0.13846744013320383
L137,1.392100031,1.392424991,12.52431831,12.9430381,0.461353895,0.570303764,0.461680022,0.571421916,0.120341036,0.178717853,0.180162132,0.120667164,0.802366754,0.961889676,0.9626817,0.802692881,97.92433723,222.3411895,2.327879533,2.328551788,0.516352963,0.890205693,0.890211517,0.517596673,0.491176169,0.429251894,0.327378275,52.4039407,57.50654384,58.05928179,726.0424595,3.184899508,0.217987302,4.472974964,3.462682171,0.650807699,-3.184899508,0.277782663,0.069259509,-3339.39824,-3339.291076,0.742493,0.00035943,27.00069221,1.15463,1.15417,-3.753683139,-0.3751,1.48524,1.40553,-0.597129,0.325881,0.327026,-6.558488025,-2.261266098,4.297221927,2.148610964,0.465416968,4.409877061,4.52548554,1.40553,1.48524,0.890205693,0.890211517,2.327879533,2.328551788,0.06313266484784154,0.461353895,0.571421916,0.3967584671663537,0.120341036,0.9626817,6.284519560873861,0.26084322101583207,1.15417,1.15463,1.7091021024967639,0.9952254961396695,0.4310673664131552,3.880585819575645,0.16322797263865507,0.13042645983927703
L138,1.388505801,1.389346062,0.129134624,-14.62470166,0.546100447,0.487211144,0.473257548,0.459024413,0.191483414,0.115588893,0.097232575,0.102776742,0.90071748,0.858833395,0.82081625,0.843738353,84.21211054,234.5341695,2.307612014,2.31198178,0.491450801,0.907694279,0.90076407,0.504806499,0.502934707,0.431848383,0.319721569,48.98779593,56.93896096,63.56308948,707.1526097,3.35253511,1.179830677,4.880847905,3.784852978,0.397469964,-3.35253511,0.432317868,0.082659433,-2295.576377,-2295.469346,0.654475,0.000358984,6.650023918,1.17803,1.18184,-3.459513947,-0.28626,1.06737,1.06595,-0.405728,0.335674,0.318489,-6.53481412,-2.376098143,4.158715977,2.079357989,0.48091767,4.455456131,4.77336982,1.06595,1.06737,0.90076407,0.907694279,2.307612014,2.31198178,0.038240522156307986,0.459024413,0.546100447,0.39147804576737905,0.097232575,0.90071748,10.237256807509429,0.21182440899935315,1.17803,1.18184,1.4697785989764198,0.9974510233762931,0.5504230040941505,4.0933934662054625,0.0927691562268898,0.20989133091229295
L139,1.40399792,1.388396711,3.181729516,28.08375255,0.654654305,0.724701826,0.497996646,0.510995155,0.350913157,0.455273947,0.09923593,0.166930675,0.958395453,0.994129706,0.922754379,0.829062616,96.6761568,230.3100976,2.392081718,2.334407515,0.596947214,0.906308237,0.874522456,0.600901558,0.577185362,0.506225906,0.417007281,68.54911873,66.61721716,52.66597314,903.0644214,3.344551086,1.096252392,5.157917557,3.895629991,0.239161349,-3.344551086,0.551078906,0.075761663,-2871.119445,-2870.98855,0.887718,0.000439024,6.746382617,1.11765,1.15915,-5.425962895,-0.27483,1.2651,1.22288,-0.604513,0.576726,0.581825,-6.402022561,-2.04167022,4.36035234,2.18017617,0.45867853,4.221846391,4.087740062,1.22288,1.2651,0.874522456,0.906308237,2.334407515,2.392081718,0.1108004850340188,0.497996646,0.724701826,0.3706483299718755,0.09923593,0.994129706,3.3451868902746793,0.19927027781628875,1.11765,1.15915,1.6873172443343052,0.9966095575876163,0.4418712866766171,4.0196695037094905,0.11524394139147459,0.18068389429276677
L140,1.404474622,1.387679711,5.350537339,-10.67108417,0.547195304,0.550922475,0.281704249,0.475563735,0.157053671,0.15463101,0.069418561,0.013976892,0.937336936,0.94721394,0.881708908,0.549431606,89.99820459,198.8373316,2.307390734,2.153219099,0.463858088,0.897042723,0.591740822,0.448878096,0.41384693,0.366755862,0.30098541,44.96052345,64.45461716,31.86338582,712.7242421,3.119067754,1.790274513,4.838989208,3.506330037,0.394273076,-3.119067754,0.387262284,0.068393563,-3158.736544,-3158.636733,0.609608,0.000334768,4.419323194,1.37858,1.10404,-3.513855317,-0.0353,-0.79421,1.1476,-0.406328,-0.547131,0.421323,-6.503248913,-1.925477606,4.577771307,2.288885653,0.436893821,4.21436326,3.879804493,-0.79421,1.1476,0.591740822,0.897042723,2.153219099,2.307390734,0.12628320255918074,0.281704249,0.550922475,0.41187085352290603,0.013976892,0.94721394,3.2614856542768536,0.04961548166069728,1.10404,1.37858,1.5707649909789734,0.9999999997545166,0.500015667907959,3.4703661122997644,0.3385587875281758,0.026780458015914888
L141,1.393665452,1.390775491,18.54551679,1.401509913,0.585585166,0.573401975,0.537108647,0.524972046,0.246039881,0.216269102,0.118850168,0.150484532,0.925130451,0.930534849,0.931093925,0.923732762,96.43614883,223.6862129,2.357899849,2.351148699,0.555220369,0.925893356,0.92061708,0.567151325,0.563674671,0.516983763,0.426390304,60.65639169,59.24971488,63.46860041,833.9648584,3.37963177,0.463290958,5.298340213,4.006662295,0.174690311,-3.37963177,0.627030525,0.066617599,-3981.4117,-3981.287092,0.770669,0.000417937,7.338094438,1.13957,1.12463,-5.055429446,-0.19203,1.12457,1.04442,-0.566907,0.335941,0.431285,-6.489915334,-2.284123661,4.205791673,2.102895837,0.475534728,4.387019498,4.57605644,1.04442,1.12457,0.92061708,0.925893356,2.351148699,2.357899849,0.028841974790121502,0.524972046,0.585585166,0.399908437703726,0.118850168,0.931093925,13.865501256893698,0.22639332685535032,1.12463,1.13957,1.6831283150267773,0.9968486969168038,0.4439520529182903,3.9040609064220133,0.1546457883584994,0.1384333138942726
L142,1.392836106,1.39600172,27.19656365,3.3322445,0.514233135,0.566576593,0.517331346,0.724771711,0.157286619,0.150158405,0.494455833,0.135482669,0.87117965,0.982994782,0.955087589,0.899180022,96.72053445,250.8253026,2.376724523,2.368207821,0.580658312,0.917111209,0.902196701,0.592727795,0.579731797,0.502391265,0.372874481,58.30635486,67.38828672,64.82028328,731.9923503,3.248464118,0.809938382,4.740884893,3.616751339,0.473402329,-3.248464118,0.368287222,0.078259825,-2529.625389,-2529.506577,0.810124,0.000398497,6.962631366,1.1948,1.18123,-4.400003315,-0.27881,1.0155,1.00405,-0.70956,0.226181,0.260091,-6.462431836,-2.108882341,4.353549494,2.176774747,0.45939526,4.285657088,4.218823446,1.00405,1.0155,0.902196701,0.917111209,2.368207821,2.376724523,0.09897736409290943,0.514233135,0.724771711,0.38879237719195764,0.135482669,0.982994782,3.9280938703015034,0.26346545910543084,1.18123,1.1948,1.6880917804411029,0.9965643858452431,0.4414866621176292,4.377727377681094,0.02773924492237756,0.3357752174198002
